"store_id","store_name","account_type","banner_id","banner_name","account_id","account_name","street","postalcode","province","region","city","location_type","latitude","longitude"
3423,Heavenlyhemp,Independent,1426,Heavenlyhemp,1091,Heavenlyhemp,"1727a St. Laurent Blvd",K1G3V4,Ontario,East,Ottawa,Urban,45.405796,-75.62591
3592,Hello Cannabis York St,Independent,1470,Hello Cannabis York St ,738,Hello Cannabis York St ,"73 York St",N6A1A6,Ontario,West,London,Urban,42.9802,-81.25167
3474,Hempire House,Independent,832,Hempire House,182,Hempire House,"18 Mill St W",L0G1W0,Ontario,GTA,Tottenham,Rural,44.022408,-79.80701
529,Hempire House - Orangeville,Independent,832,Hempire House,182,Hempire House,"59 First Street",L9W 2E3,Ontario,GTA,Orangeville,Urban,43.92532,-80.09839
5581,Herb Haven Cannabis,Independent,2372,Herb Haven Cannabis,392,Herb Haven Cannabis,"952 Raymond Road",P0B 1M0,Ontario,North,Utterson,Rural,45.177834,-79.40009
137,Hibuzz Brampton,Independent,532,Hibuzz,1146,Hibuzz,"40 Rivermont Road",L6Y 6G7,Ontario,GTA,Brampton,Urban,43.62173,-79.78363
5094,Hibuzz Cannabis,Independent,532,Hibuzz,1146,Hibuzz,"30 Eglinton Ave W 17",L5R 3E7,Ontario,GTA,Mississauga,Urban,43.605385,-79.65346
2311,Hibuzz Financial Drive,Independent,532,Hibuzz,1146,Hibuzz,"7955 Financial Dr Unit B",L6Y 0J8,Ontario,GTA,Brampton,Urban,43.63231,-79.76897
447,Hi Class Cannabis - Forest Hill,Independent,756,Hi Class,817,Hi Class,"518 Eglinton Ave W",M5N 1B1,Ontario,Toronto,Toronto,Urban,43.703754,-79.41371
5430,Hi Class Cannabis - York,Independent,756,Hi Class,817,Hi Class,"2559 Eglinton Avenue West",M6M 1T3,Ontario,Toronto,Toronto,Urban,43.6907,-79.47317
1774,Hidden Leaf - Scarborough,Independent,834,Hidden Leaf Cannabis Co.,1571,Hidden Leaf Cannabis Co.,"195 Markham Road",M1J 3C3,Ontario,Toronto,Scarborough,Urban,43.74351,-79.21873
2013,High Canabis - Cornwall 621 Pitt,Multi-Unit,2282,High Cannabis,97,High Cannabis,"621 Pitt St",K6J 3R8,Ontario,East,Cornwall,Urban,45.02519,-74.7322
2487,High Cannabis - Belleville 308 North Front,Multi-Unit,2282,High Cannabis,97,High Cannabis,"308 North Front St Unit 101",K8P3C4,Ontario,East,Belleville,Urban,44.18482,-77.39513
2488,High Cannabis - Belleville 444 Dundas,Multi-Unit,2282,High Cannabis,97,High Cannabis,"444 Dundas Street East",K8N 1E9,Ontario,East,Belleville,Urban,44.1675,-77.35516
2494,High Cannabis - Cornwall 17305 Center,Multi-Unit,2282,High Cannabis,97,High Cannabis,"17305 Cornwall Centre Road",K6K 1K5,Ontario,East,Cornwall,Urban,45.06099,-74.76921
2012,High Cannabis - Cornwall 410 Montreal,Multi-Unit,2282,High Cannabis,97,High Cannabis,"410 Montreal Road",K6H 1B7,Ontario,East,Cornwall,Urban,45.01857,-74.70912
3675,High Cannabis - Kingston,Multi-Unit,2282,High Cannabis,97,High Cannabis,"83 Aberfoyle Rd",K7M 7B5,Ontario,East,Kingston,Urban,44.258545,-76.52188
3467,High Cannabis - Morrisburg,Multi-Unit,2282,High Cannabis,97,High Cannabis,"12467 County Rd 2, Unit B",K0C1X0,Ontario,East,Morrisburg,Rural,44.90453,-75.176544
5297,High Demand Cannabis - Cookstown,Independent,2280,HIGH DEMAND CANNABIS,378,HIGH DEMAND CANNABIS,"12 Queen Street",L0L 1L0,Ontario,GTA,Innisfil,Rural,44.18989,-79.70284
3477,High Hopes Cannabis,Independent,1442,High Hopes Cannabis,808,High Hopes Cannabis,"53 Montreal St",N0K1N0,Ontario,West,Mitchell,Rural,43.468754,-81.19661
2878,Highland Cannabis - Kitchener,Independent,838,Highland Cannabis,674,Highland Cannabis,"370 Highland Rd W",N2M 5J9,Ontario,West,Kitchener,Urban,43.43811,-80.51235
5767,Highlife 2690 Trout Lake,Key Account,550,Highlife,160,Highlife,"2690 Trout Lake Road 5",P1B 7S7,Ontario,North,North Bay,Urban,46.324444,-79.42831
480,HighLife - Ancaster,Key Account,550,Highlife,160,Highlife,"1142 Wilson St W",L9G 1N1,Ontario,GTA,Ancaster,Urban,43.197617,-80.019135
2140,HighLife - Brantford,Key Account,550,Highlife,160,Highlife,"10 Stanley St",N3S 7N4,Ontario,West,Brantford,Urban,43.14012,-80.24714
4498,Highlife - Chelmsford,Key Account,550,Highlife,160,Highlife,"3454 Errington Ave",P0M 1L0,Ontario,North,Chelmsford,Rural,46.578617,-81.19865
5276,Highlife Delhi,Key Account,550,Highlife,160,Highlife,"289 James St unit 2",N4B 2B3,Ontario,West,Delhi,Urban,42.85428,-80.49316
4570,Highlife - Espanola,Key Account,550,Highlife,160,Highlife,"800 Centre St",P5E 1J1,Ontario,North,Espanola,Urban,46.24843,-81.75743
161,Highlife - Guelph,Key Account,550,Highlife,160,Highlife,"128 Wyndham St",N1H 4E8,Ontario,West,Guelph,Urban,43.54666,-80.25047
3756,Highlife - Hanmer,Key Account,550,Highlife,160,Highlife,"5085 Old Hwy 69",P3P 1A9,Ontario,North,Hanmer,Urban,46.651634,-80.989494
5210,Highlife - Ingersoll,Key Account,550,Highlife,160,Highlife,"111 Charles Street East 2",N5C 1J9,Ontario,West,Ingersoll,Urban,43.04197,-80.88024
5817,Highlife - Kitchener,Key Account,550,Highlife,160,Highlife,"200 Lorraine Avenue 3a",N2B 3R3,Ontario,West,Kitchener,Urban,43.46089,-80.44094
3432,Highlife - Lively,Key Account,550,Highlife,160,Highlife,"135 Regional Rd 24 Unit 16",P3Y1J1,Ontario,North,Lively,Urban,46.42271,-81.1427
140,Highlife - North York - Finch,Key Account,550,Highlife,160,Highlife,"1295 Finch Ave W Unit 1",M3J 2G5,Ontario,Toronto,North York,Urban,43.76357,-79.48877
3323,Highlife - North York - Steeles,Key Account,550,Highlife,160,Highlife,"6353 Yonge Street",M2M 3X7,Ontario,Toronto,Toronto,Urban,43.796265,-79.41924
5397,Highlife Onaping,Key Account,550,Highlife,160,Highlife,"6-168 Regional Road 8 c",P0M 2R0,Ontario,North,Onaping,Rural,46.628105,-81.40347
3680,Highlife - Peterborough,Key Account,550,Highlife,160,Highlife,"119 George St N",K9J 3G3,Ontario,East,Peterborough,Urban,44.296787,-78.32068
5442,Highlife Petrolia,Key Account,550,Highlife,160,Highlife,"4110 Petrolia Line Unit 1",N0N 1R0,Ontario,West,Petrolia,Rural,42.88238,-82.15245
2639,Highlife - Sarnia (Bluewater),Key Account,550,Highlife,160,Highlife,"1-940 Murphy Road",N7S 5C4,Ontario,West,Sarnia,Urban,42.9895,-82.36551
248,HighLife - Sault Ste Marie - Wellington Mall,Key Account,550,Highlife,160,Highlife,"625 Trunk Road",P6A 3T1,Ontario,North,Sault Ste. Marie,Urban,46.52158,-84.27421
5657,Highlife - Sault Ste Marie West,Key Account,550,Highlife,160,Highlife,"612 Second Line West",P6C 2K7,Ontario,North,Sault Ste. Marie,Urban,46.5374,-84.38097
2871,Highlife - Simcoe,Key Account,550,Highlife,160,Highlife,"4-95 Queensway West",N3Y 2M8,Ontario,West,Simcoe,Urban,42.84551,-80.31128
5419,Highlife Strathroy,Key Account,550,Highlife,160,Highlife,"360 Caradoc Street South 3",N7G 2P6,Ontario,West,Strathroy,Urban,42.94676,-81.61331
5056,HighLife - Sudbury - Lasalle Blvd,Key Account,550,Highlife,160,Highlife,"1855 Lasalle Blvd",P3A 2A3,Ontario,North,Sudbury,Urban,46.52128,-80.93005
141,HighLife - Sudbury - Marcus Drive,Key Account,550,Highlife,160,Highlife,"1299 Marcus Dr.",P3B 4K6,Ontario,North,Sudbury,Urban,46.50111,-80.94449
2411,Highlife - Tillsonburg,Key Account,550,Highlife,160,Highlife,A1502-200 Broadway St,N4G 5A7,Ontario,West,Tillsonburg,Urban,42.862194,-80.72925
5251,Highlife - Woodstock,Key Account,550,Highlife,160,Highlife,"20 Huron Street a",N4S 6Z2,Ontario,West,Woodstock,Urban,43.132133,-80.746864
5537,High Lite Cannabis Store - Embrun,Independent,1443,High Lite Cannabis Store,594,High Lite Cannabis Store,"831 Notre-Dame Street",K0A 1W1,Ontario,East,Embrun,Rural,45.26935,-75.2952
3478,High Lite Cannabis Store - Ottawa,Independent,1443,High Lite Cannabis Store,594,High Lite Cannabis Store,"1581 Bank St Unit B",K1H7Z3,Ontario,East,Ottawa,Urban,45.37937,-75.667435
5223,HighQ - 105 Dundas St,Independent,792,Highq,213,Highq,"105 Dundas St 1",N0M 2M0,Ontario,West,Thamesford,Rural,43.05869,-80.99642
5271,HighQ - Ingersoll,Independent,792,Highq,213,Highq,"89 Thames Street South",N5C 2T2,Ontario,West,Ingersoll,Urban,43.039627,-80.883736
448,High Q Solutions,Independent,927,High Q Solutions,994,High Q Solutions,"1444 Dupont Street",M6P 4H3,Ontario,Toronto,Toronto,Urban,43.66641,-79.44926
3056,High Society - Marathon,Multi-Unit,836,High Society,159,High Society,"13 Stevens Avenue",P0T 2E0,Ontario,North,Marathon,Rural,48.718353,-86.38292
509,High Society - Thunder Bay,Multi-Unit,836,High Society,159,High Society,"210 Algoma Street South",P7B 3B9,Ontario,North,Thunder Bay,Urban,48.43072,-89.23133
48,High Supply Cannabis Co,Independent,1176,High Supply Cannabis Co.,938,High Supply Cannabis Co.,"21 Francis Street West",K0M 1N0,Ontario,East,Fenelon Falls,Rural,44.53743,-78.73795
3324,"High Supply Cannabis Co., Brantford",Independent,1176,High Supply Cannabis Co.,938,High Supply Cannabis Co.,"20 King George Rd Unit 2 & 3",N3R5J9,Ontario,West,Brantford,Urban,43.161594,-80.27302
1978,Highties Cannabis - Gloucester,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"2520 Innes Road",K1B 3J9,Ontario,East,Gloucester,Urban,45.42964,-75.56855
3679,Highties Cannabis Store - Alexandria,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"25 Main St S",K0C 1A0,Ontario,East,Alexandria,Rural,45.406162,-74.61914
3677,Highties Cannabis Store - Embrun,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"1044 St Guillaume Rd Unit A102",K0A 1W1,Ontario,East,Embrun,Rural,45.270615,-75.311386
4871,Highties Cannabis Store - Hunt Club East,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"3320 McCarthy Rd #2006",K1V 0X3,Ontario,East,Hunt Club East - Western Community,Urban,45.350777,-75.670845
3678,Highties Cannabis Store - Plantagenet,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"5787 County Rd 17",K0B 1L0,Ontario,East,Plantagenet,Rural,45.54239,-74.96908
2221,Highties Cannabis Store - rideau,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"484 Rideau Street",K1N 8C1,Ontario,East,Ottawa,Urban,45.43117,-75.67943
2222,Highties Cannabis Store - Vanier,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"179 Montreal Road",K1L 6E4,Ontario,East,Vanier,Urban,45.4352,-75.66452
63,Highties Cannabis - tenth-line,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"2284 Tenth Line Road Unit F5",K4A 0X4,Ontario,East,Ottawa,Urban,45.451637,-75.48313
2260,Highties Embrun,Multi-Unit,431,Highties Cannabis Store,218,Highties Cannabis Store,"825 Notre Dame Street",K0A 1W1,Ontario,East,Embrun,Rural,45.2691,-75.29581
2874,High-Way Grass Station - Scotland,Independent,840,High-Way Grass Station,1621,High-Way Grass Station,"230 Oakland Rd",N0E 1R0,Ontario,West,Scotland,Rural,43.02777,-80.36141
115,Himalaya Cannabis - 871 Dundas St W,Independent,347,Himalaya Cannabis Store,747,Himalaya Cannabis Store,"871 Dundas Street West",M6J 1V6,Ontario,Toronto,Toronto,Urban,43.65117,-79.41067
5194,Holland Daze - 3165 Markham Rd,Key Account,937,Holland Daze,784,Holland Daze,"3165 Markham Rd Unit C3",M1X 1C8,Ontario,Toronto,Toronto,Urban,43.832905,-79.25062
5334,Holland Daze - Brampton,Key Account,937,Holland Daze,784,Holland Daze,"1 Wexford Road 4",L6Z 2W1,Ontario,GTA,Brampton,Urban,43.70996,-79.79097
5462,Holland Daze - Brimley,Key Account,937,Holland Daze,784,Holland Daze,"1187 Brimley Road",M1P 3G5,Ontario,Toronto,Toronto,Urban,43.7662,-79.25953
5463,Holland Daze - Danforth,Key Account,937,Holland Daze,784,Holland Daze,"1351 Danforth Road",M1J 1G7,Ontario,Toronto,Toronto,Urban,43.743813,-79.24444
4778,Holland Daze - Eglinton East,Key Account,937,Holland Daze,784,Holland Daze,"3226 Eglinton Ave E",M1J 2H6,Ontario,Toronto,Scarborough,Urban,43.744087,-79.21729
5268,Holland Daze - Erin Mills,Key Account,937,Holland Daze,784,Holland Daze,"6415 Erin Mills Parkway Unit B5",L5N 4H4,Ontario,GTA,Mississauga,Urban,43.586395,-79.741035
3561,Holland Daze - Orangeville,Key Account,937,Holland Daze,784,Holland Daze,"150 First St Unit G4",L9W 3T7,Ontario,GTA,Orangeville,Urban,43.931824,-80.10297
5722,Holland Daze - Orangeville Broadway,Key Account,937,Holland Daze,784,Holland Daze,"308 Broadway d",L9W 1L3,Ontario,GTA,Orangeville,Urban,43.915813,-80.11143
1342,Holland Daze - Painted Post,Key Account,937,Holland Daze,784,Holland Daze,"793 Markham Road",M1H 2Y2,Ontario,Toronto,Scarborough,Urban,43.76708,-79.22759
3402,Holland Daze - Pickering,Key Account,937,Holland Daze,784,Holland Daze,"981 Brock Rd Unit 2",L1W3A4,Ontario,GTA,Pickering,Urban,43.832394,-79.06672
5030,Holland Daze - Port Union,Key Account,937,Holland Daze,784,Holland Daze,"275 Port Union Rd #8",M1C 2L3,Ontario,Toronto,Scarborough,Urban,43.788914,-79.13986
5587,Holland Daze - Sheppard,Key Account,937,Holland Daze,784,Holland Daze,"3003 Sheppard Avenue East 6",M1T 3J5,Ontario,Toronto,Toronto,Urban,43.776047,-79.31814
3389,Holland Daze - Wasaga Beach,Key Account,937,Holland Daze,784,Holland Daze,"1288 Mosley St Unit 5",L9Z2C9,Ontario,GTA,Wasaga Beach,Urban,44.48883,-80.05272
3137,Holy Cannabis - Adelaide St,Independent,1160,Holy Cannabis,1095,Holy Cannabis,"1080 Adelaide St N Suite 9",N5Y2N1,Ontario,West,London,Urban,43.011055,-81.24101
5810,Holy Cannabis - Hamilton Rd,Independent,1160,Holy Cannabis,1095,Holy Cannabis,"785 Hamilton Road",N5Z 1V1,Ontario,West,London,Urban,42.97874,-81.203186
4921,Holy Cannabis - Oxford St,Independent,1160,Holy Cannabis,1095,Holy Cannabis,"25 Oxford St W #109",N6H 1R2,Ontario,West,West London,Urban,42.9931,-81.26294
5234,Homegrown Cannabis,Independent,2258,Homegrown Cannabis,552,Homegrown Cannabis,"173 Christina St",N7T 5T8,Ontario,West,Sarnia,Urban,42.97278,-82.40747
513,Honeypot Smoke Shop,Independent,842,Honeypot Smoke Shop,36,Honeypot Smoke Shop,"6832 Drummond Road",L2G 4P3,Ontario,GTA,Niagara Falls,Urban,43.07628,-79.0969
515,Hurbn Cannabis Company,Independent,844,Hurbn Cannabis Company,753,Hurbn Cannabis Company,"767 Silver Seven Road",K2V 0A1,Ontario,East,Kanata,Urban,45.301876,-75.913536
3046,Ideal Buds - Atikokan,Independent,946,Ideal Buds,528,Ideal Buds,"100 Mercury Avenue West",P0T 1C0,Ontario,North,Atikokan,Rural,44.76779,-79.93296
484,Ideal Buds - Dryden,Independent,946,Ideal Buds,528,Ideal Buds,"27 King Street",P8N 1B4,Ontario,North,Dryden,Urban,49.78451,-92.84006
3420,Ideal Buds - Sioux Lookout,Independent,946,Ideal Buds,528,Ideal Buds,"90 Front Street",P8T 1B1,Ontario,North,Sioux Lookout,Urban,50.098064,-91.92269
